Item number,SKU Size,Parent Bulk Item Number,Product name,GFS_ReasonName,Item in Catalog,Show pricing to web,Parent Bulk Item Site,GFS Express,Search name,Production type,Brand,CAS #,DEA Controlled,Hazardous,Hazard Class,Product service type,Packing Group,Visible in webshop
85230,SS HACH,8003,"AMCO CLEAR TURBIDITY STANDARD, 0.4 NTU",,Yes,Yes,25,No,"0.4 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85231,SS 2100A,8004,"AMCO CLEAR TURBIDITY STANDARD, 0.5 NTU",,Yes,Yes,25,No,"0.5 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85232,SS 2100A,8007,"AMCO CLEAR TURBIDITY STANDARD, 1.0 NTU",,Yes,Yes,25,No,"1.0 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85234,SS 2100A,8011,"AMCO CLEAR TURBIDITY STANDARD, 5.0 NTU",,Yes,Yes,25,No,"5.0 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85235,SS 2100A,8014,"AMCO CLEAR TURBIDITY STANDARD, 10 NTU",,Yes,Yes,25,No,"10 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85236,SS ORB,8017,"AMCO CLEAR TURBIDITY STANDARD, 40 NTU",,Yes,Yes,25,No,"40 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85237,SS 2100A,8021,"AMCO CLEAR TURBIDITY STANDARD, 100 NTU",,Yes,Yes,25,No,"100 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85238,SS 2100A,8030,"AMCO CLEAR TURBIDITY STANDARD, 1000 NTU",,Yes,Yes,25,No,"1000 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85239,SS 2100N,8098,"AMCO CLEAR TURBIDITY STANDARD, 0.1 NTU for HACH 2100N/AN INSTRUMENTS",,Yes,Yes,25,No,"0.1 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85240,SS,8035,"AMCO CLEAR TURBIDITY STANDARD, 1.8 NTU for HACH RATIO INSTRUMENTS",,Yes,Yes,25,No,"1.8 NTU, Amco Clear Turbidity Standard, For Hach Ratio Instruments",BOM,AMCO,,No,No,,Not specified,,Yes
85241,SS HACH,8037,"AMCO CLEAR TURBIDITY STANDARD, 18 NTU for HACH RATIO INSTRUMENTS",,Yes,Yes,25,No,"18 NTU, Amco Clear Turbidity Standard, For Hach Ratio Instruments",BOM,AMCO,,No,No,,Not specified,,Yes
85242,HACH SS,8104,"AMCO CLEAR TURBIDITY STANDARD, 180 NTU for HACH 43900/XR",,Yes,Yes,25,No,"180 NTU, Hach 43900/Xr, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85245,250 ML,8104,"AMCO CLEAR TURBIDITY STANDARD, 180 NTU for HACH 43900/XR",,Yes,Yes,25,No,"180 NTU, Hach 43900/Xr, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85246,250 ML,8041,"AMCO CLEAR TURBIDITY STANDARD, 1800 NTU for HACH 43900XR",,Yes,Yes,25,No,"1800 NTU, Hach, Amco Clear Turbidity Standard, For Hach 43900XR",BOM,AMCO,,No,No,,Not specified,,Yes
85247,250 ML,8106,"AMCO CLEAR TURBIDITY STANDARD, 0.5 NTU for HACH 2100N/AN INSTRUMENTS",,Yes,Yes,25,No,"0.5 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85248,250 ML,8107,"AMCO CLEAR TURBIDITY STANDARD, 20 NTU for HACH 2100N/AN INSTRUMENTS",,Yes,Yes,25,No,"20 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85249,250 ML,8108,"AMCO CLEAR TURBIDITY STANDARD, 200 NTU for HACH 2100N/AN INSTRUMENTS",,Yes,Yes,25,No,"200 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85250,250 ML,8109,"AMCO CLEAR TURBIDITY STANDARD, 1000 NTU for HACH 2100N/AN INSTRUMENTS",,Yes,Yes,25,No,"1000 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85251,250 ML,8110,"AMCO CLEAR TURBIDITY STANDARD, 4000 NTU for HACH 2100N/AN INSTRUMENTS",,Yes,Yes,25,No,"4000 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85252,125 ML,8186,"AMCO CLEAR TURBIDITY STANDARD, 100 NTU for LAMOTTE 2020 INSTRUMENT",,Yes,Yes,25,No,"100 NTU, Lamotte 2020 Instrument, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85253,250 ML,8112,"AMCO CLEAR TURBIDITY STANDARD, 20 NTU for HACH 2100P",,Yes,Yes,25,No,"20 NTU, Hach 2100P, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85254,500 ML,8113,"AMCO CLEAR TURBIDITY STANDARD, 100 NTU for HACH 2100P",,Yes,Yes,25,No,"100 NTU, Hach 2100P, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85255,250 ML,8113,"AMCO CLEAR TURBIDITY STANDARD, 100 NTU for HACH 2100P",,Yes,Yes,25,No,"100 NTU, Hach 2100P, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85256,250 ML,8114,"AMCO CLEAR TURBIDITY STANDARD, 800 NTU for HACH 2100P",,Yes,Yes,25,No,"800 NTU, Hach 2100P, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85259,250 ML,8117,"AMCO CLEAR TURBIDITY STANDARD, 10 NTU for ANALITE ISO 7027 PROBES",,Yes,Yes,25,No,"10 NTU, Analite ISO 7027 Probes, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85262,250 ML,8120,"AMCO CLEAR TURBIDITY STANDARD, 40 NTU for ANALITE ISO 7027 PROBES",,Yes,Yes,25,No,"40 NTU, Analite ISO 7027 Probes, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85263,250 ML,8121,"AMCO CLEAR TURBIDITY STANDARD, 400 NTU for ANALITE ISO 7027 PROBES",,Yes,Yes,25,No,"400 NTU, Analite ISO 7027 Probes, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85264,250 ML,8122,"AMCO CLEAR TURBIDITY STANDARD, 1000 NTU for ANALITE ISO 7027 PROBES",,Yes,Yes,25,No,"400 NTU, Analite ISO 7027 Probes, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
853,BULK KG,853,"ANTIMONY TRICHLORIDE, REAGENT (ACS)",RAW,Yes,No,20,No,"Antimony Trichloride, ACS",None,GFS GENERIC,10025-91-9,No,Yes,"8,",Not specified,PGII,Yes
85333,125 ML,8028,"AMCO CLEAR TURBIDITY STANDARD, 800 NTU",,Yes,Yes,25,No,"800 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85334,125 ML,8335,"AMCO CLEAR TURBIDITY STANDARD, 1.0 NTU for LAMOTTE 2020e and TC3000e",,Yes,Yes,25,No,"1.0 NTU, Lamotte 2020E And TC 3000E, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85336,125 ML,8336,"AMCO CLEAR TURBIDITY STANDARD, 10 NTU for LAMOTTE 2020e and TC3000e",,Yes,Yes,25,No,"10 NTU, Lamotte 2020E And Tc3000E, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85339,1 L,8401,"AMCO CLEAR TURBIDITY STANDARD, 20 NTU for HANNA HI-9829",,Yes,Yes,25,No,"20 NTU, Hanna Hi-9829, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
8534,BULK L,8534,"AMCO CLEAR TURBIDITY STANDARD, 10 NTU for HACH 2100Q WHITE LIGHT",,Yes,No,25,No,"10 NTU, Hach 2100Q White Light, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
85340,1 GAL,8401,"AMCO CLEAR TURBIDITY STANDARD, 20 NTU for HANNA HI-9829",,Yes,Yes,25,No,"20 NTU, Hanna Hi-9829, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85342,10 MM CELL,8473,"IN-SPEC SPECTRAL RESOLUTION STANDARD, TOLUENE 0.02% in HEXANE",,Yes,Yes,25,No,"Spectral Resolution Standard, Toluene 0.02% In Hexane, In-Spec",BOM,INSPEC,,No,Yes,"3,",Not specified,PGII,Yes
85344,125 ML,8180,"AMCO CLEAR TURBIDITY STANDARD, 1.0 NTU for LAMOTTE 2020 INSTRUMENT",,Yes,Yes,25,No,"1.0 NTU, Lamotte 2020 Instrument, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
8535,BULK L,8535,"AMCO CLEAR TURBIDITY STANDARD, 20 NTU for HACH 2100Q WHITE LIGHT",,Yes,No,25,No,"20 NTU, Hach 2100Q White Light, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
85354,250 ML,8180,"AMCO CLEAR TURBIDITY STANDARD, 1.0 NTU for LAMOTTE 2020 INSTRUMENT",,Yes,Yes,25,No,"1.0 NTU, Lamotte 2020 Instrument, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85357,250 ML,8184,"AMCO CLEAR TURBIDITY STANDARD, 10 NTU for LAMOTTE 2020 INSTRUMENT",,Yes,Yes,25,No,"10 NTU, Lamotte 2020 Instrument, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
8536,BULK L,8536,"AMCO CLEAR TURBIDITY STANDARD, 100 NTU for HACH 2100Q WHITE LIGHT",,Yes,No,25,No,"100 NTU, Hach 2100Q White Light, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
85368,1 GAL,8070,"AMCO CLEAR TURBIDITY STANDARD, 5 NTU for HACH 1720C",,Yes,Yes,25,No,"5 NTU, Hach 1720C, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
8537,BULK L,8537,"AMCO CLEAR TURBIDITY STANDARD, 800 NTU for HACH 2100Q WHITE LIGHT",,Yes,No,25,No,"800 NTU, Hach 2100Q White Light, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
8538,BULK L,8538,"AMCO CLEAR TURBIDITY STANDARD, 10 FNU for HACH 2100Q IR",,Yes,No,25,No,"10 FNU, Hach 2100Q IR, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
85381,8 ML,8414,"IN-SPEC AMARANTH RED COLOR STANDARD, CUSTOM UV-VISIBLE REFERENCE MATERIAL",,Yes,No,25,No,"Amaranth Red Color Standard, Custom UV-Visible Reference Material, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85384,8 ML,8416,"IN-SPEC PATENT BLUE COLOR STANDARD, CUSTOM UV-VISIBLE REFERENCE MATERIAL",,Yes,No,25,No,"Patent Blue Color Standard, Custom UV-Visible Reference Material, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
8539,BULK L,8539,"AMCO CLEAR TURBIDITY STANDARD, 20 FNU for HACH 2100Q IR",,Yes,No,25,No,"20 FNU, Hach 2100Q IR, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
85395,KIT,8212,"AMCO CLEAR CALIBRATION KIT, for HACH RATIO 18900",,Yes,Yes,25,No,"Calibration Kit For Hach Ratio 18900, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85396,500 ML,8148,"AMCO CLEAR TURBIDITY STANDARD, 1000 NTU for HACH 2100AN IS",,Yes,Yes,25,No,"1000 NTU, Hach 2100An Is, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
854,BULK KG,854,"L-ASCORBIC ACID, REAGENT (ACS)",RAW,Yes,No,20,No,"L-Ascorbic Acid, ACS",None,GFS GENERIC,50-81-7,No,No,,Not specified,,Yes
8540,BULK L,8540,"AMCO CLEAR TURBIDITY STANDARD, 100 FNU for HACH 2100Q IR",,Yes,No,25,No,"100 FNU, Hach 2100Q IR, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
85405,KIT,8215,"AMCO CLEAR CALIBRATION KIT, for HACH 2100N/AN",,Yes,Yes,25,No,"Sealed Standard Kit for Hach 2100N/AN, Amco Clear Turbidity",BOM,AMCO,,No,No,,Not specified,,Yes
85407,KIT,8216,"AMCO CLEAR CALIBRATION KIT, for HACH 2100P",,Yes,Yes,25,No,"Calibration Kit For Hach 2100P, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
8541,BULK L,8541,"AMCO CLEAR TURBIDITY STANDARD, 800 FNU for HACH 2100Q IR",,Yes,No,25,No,"800 NNU, Hach 2100Q IR, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
85411,KIT,8214,"AMCO CLEAR CALIBRATION KIT, for HACH RATIO/XR and RATIO 2000 full range",,Yes,Yes,25,No,"Calibration Kit for Hach Ratio/XR And Ratio 2000 Lower Ranges, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85412,KIT,8476,"IN-SPEC NANO KIT, PHOTOMETRIC ACCURACY VERIFICATION",,Yes,Yes,25,No,"Nano Kit, Photometric Accuracy Verification, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85414,250 ML,8125,"AMCO CLEAR TURBIDITY STANDARD, 10 FNU for HANNA ISO 7027 INSTRUMENTS",,Yes,Yes,25,No,"10 FNU, Hanna ISO 7027 Instruments, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
8542,PKIT,8542,"AMCO CLEAR CALIBRATION KIT, for HACH 2100Q WHITE LIGHT INSTRUMENT",,Yes,No,25,No,"Calibration Kit, Hach 2100Q White Light Instrument, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
8543,PKIT,8543,"AMCO CLEAR CALIBRATION KIT, for HACH 2100Q IR INSTRUMENT",,Yes,No,25,No,"Calibration Kit, Hach 2100Q IR Instrument, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85431,KIT,8268,"AMCO CLEAR CALIBRATION KIT, for HF MICRO 1000 WHITE LIGHT",,Yes,Yes,25,No,"Calibration Kit For HF Micro 1000 White Light, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
8545,BULK L,8545,"AMCO CLEAR TURBIDITY STANDARD, 10 NTU for TURNER AQUAFLUOR",,Yes,No,25,No,"10 NTU, Turner Aquafluor, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
8546,BULK L,8546,"AMCO CLEAR TURBIDITY STANDARD, 100 NTU for TURNER AQUAFLUOR",,Yes,No,25,No,"100 NTU, Turner Aquafluor, Amco Clear Turbidity Standard",Formula,AMCO,,No,No,,Not specified,,Yes
85465,KIT,8254,"AMCO CLEAR LINEAR CALIBRATION KIT, 0.0/0.2/0.4/0.6/0.8/1.0 NTU",,Yes,Yes,25,No,"Linear Calibration Kit, 0.0/0.2/0.4/0.6/0.8/1.0 NTU, Amco Clear",BOM,AMCO,,No,No,,Not specified,,Yes
85466,KIT,8254,"AMCO CLEAR LINEAR CALIBRATION KIT, 0.0/0.2/0.4/0.6/0.8/1.0 NTU",,Yes,Yes,25,No,"Linear Calibration Kit, 0.0/0.2/0.4/0.6/0.8/1.0 NTU, Amco Clear",BOM,AMCO,,No,No,,Not specified,,Yes
85468,KIT,8255,"AMCO CLEAR LINEAR CALIBRATION KIT, 0/2/4/6/8/10 NTU",,Yes,Yes,25,No,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear",BOM,AMCO,,No,No,,Not specified,,Yes
85474,1 GAL,8050,"AMCO CLEAR TURBIDITY STANDARD, 20 NTU FOR HACH 1720 ONLINE TURBIDITY METER",,Yes,Yes,25,No,"20 NTU, Hach 1720 Online Turbidity Meter, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
855,BULK KG,855,"BARIUM CARBONATE, REAGENT (ACS)",RAW,Yes,No,20,No,"Barium Carbonate, ACS",None,GFS GENERIC,513-77-9,No,No,,Not specified,,Yes
85508,250 ML,8148,"AMCO CLEAR TURBIDITY STANDARD, 1000 NTU for HACH 2100AN IS",,Yes,Yes,25,No,"1000 NTU, Hach 2100An Is, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85509,SS H AN IS,8148,"AMCO CLEAR TURBIDITY STANDARD, 1000 NTU for HACH 2100AN IS",,Yes,Yes,25,No,"1000 NTU, Hach 2100An Is, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85510,SS H AN IS,8032,"AMCO CLEAR TURBIDITY STANDARD, 4000 NTU for HACH 2100 AN IS",,Yes,Yes,25,No,"4002 NTU, Amco Clear Turbidity Standard For Hach 2100 An Is",BOM,AMCO,,No,No,,Not specified,,Yes
85514,KIT,8204,"AMCO CLEAR CALIBRATION KIT, for LAMOTTE 2020",,Yes,Yes,25,No,"Calibration Kit For Lamotte 2020, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85518,KIT,8208,"AMCO CLEAR CALIBRATION KIT, for MONITEK TA1 and HACH 2100A",,Yes,Yes,25,No,"Calibration Kit For Monitek Ta1 And Hach 2100A, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85521,KIT,8211,"AMCO CLEAR CALIBRATION KIT, for ORBECO-HELLIGE TURBIDIMETERS",,Yes,Yes,25,No,"Calibration Kit For Orbeco-Hellige Turbidimeters, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85522,KIT,8212,"AMCO CLEAR CALIBRATION KIT, for HACH RATIO 18900",,Yes,Yes,25,No,"Calibration Kit For Hach Ratio 18900, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85523,KIT,8213,"AMCO CLEAR CALIBRATION KIT, for HACH RATIO/XR and RATIO 2000 lower ranges",,Yes,Yes,25,No,"Calibration Kit for Hach Ratio/XR And Ratio 2000 Lower Ranges, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85524,KIT,8214,"AMCO CLEAR CALIBRATION KIT, for HACH RATIO/XR and RATIO 2000 full range",,Yes,Yes,25,No,"Calibration Kit for Hach Ratio/XR And Ratio 2000 Lower Ranges, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85525,KIT,8215,"AMCO CLEAR CALIBRATION KIT, for HACH 2100N/AN",,Yes,Yes,25,No,"Primary Standard Calibration Kit for Hach 2100N/AN, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85526,KIT,8216,"AMCO CLEAR CALIBRATION KIT, for HACH 2100P",,Yes,Yes,25,No,"Calibration Kit For Hach 2100P, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85529,KIT,8219,"AMCO CLEAR CALIBRATION KIT, for HF MICRO 100",,Yes,Yes,25,No,"Calibration Kit For HF Micro 100, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85531,KIT,8221,"AMCO CLEAR CALIBRATION KIT, for HF MICRO 1000 IR",,Yes,Yes,25,No,"Calibration Kit For HF Micro 1000 IR, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85533,250 ML,8132,"AMCO CLEAR TURBIDITY STANDARD, 500 NTU for HANNA ISO 7027 INSTRUMENTS",,Yes,Yes,25,No,"500 NTU, Hanna ISO 7027 Instruments, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85534,KIT,8201,"AMCO CLEAR CALIBRATION KIT, for EPA 180.1 TURBIDIMETERS",,Yes,Yes,25,No,"Calibration Kit For EPA 180.1 Turbidimeters, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85543,KIT,8201,"AMCO CLEAR CALIBRATION KIT, for EPA 180.1 TURBIDIMETERS",,Yes,Yes,25,No,"Calibration Kit For EPA 180.1 Turbidimeters, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85545,KIT,8211,"AMCO CLEAR CALIBRATION KIT, for ORBECO-HELLIGE TURBIDIMETERS",,Yes,Yes,25,No,"Calibration Kit For Orbeco-Hellige Turbidimeters, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85548,KIT,8212,"AMCO CLEAR CALIBRATION KIT, for HACH RATIO 18900",,Yes,Yes,25,No,"Calibration Kit For Hach Ratio 18900, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85549,KIT,8213,"AMCO CLEAR CALIBRATION KIT, for HACH RATIO/XR and RATIO 2000 lower ranges",,Yes,Yes,25,No,"Calibration Kit for Hach Ratio/XR And Ratio 2000 Lower Ranges, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85550,KIT,8214,"AMCO CLEAR CALIBRATION KIT, for HACH RATIO/XR and RATIO 2000 full range",,Yes,Yes,25,No,"Calibration Kit for Hach Ratio/XR And Ratio 2000 Lower Ranges, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85551,KIT,8215,"AMCO CLEAR CALIBRATION KIT, for HACH 2100N/AN",,Yes,Yes,25,No,"Deluxe Calibration Kit for Hach 2100N/AN, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85552,KIT,8216,"AMCO CLEAR CALIBRATION KIT, for HACH 2100P",,Yes,Yes,25,No,"Calibration Kit For Hach 2100P, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85555,KIT,8219,"AMCO CLEAR CALIBRATION KIT, for HF MICRO 100",,Yes,Yes,25,No,"Calibration Kit For HF Micro 100, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85557,KIT,8221,"AMCO CLEAR CALIBRATION KIT, for HF MICRO 1000 IR",,Yes,Yes,25,No,"Calibration Kit For HF Micro 1000 IR, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85558,KIT,8247,"AMCO CLEAR CALIBRATION KIT, for Hach 1720 C/D/E ONLINE INSTRUMENTS, FULL RANGE",,Yes,Yes,25,No,"Calibration Kit For Hach 1720 C/D/E Online Instruments, Full Range, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85559,KIT,8247,"AMCO CLEAR CALIBRATION KIT, for Hach 1720 C/D/E ONLINE INSTRUMENTS, FULL RANGE",,Yes,Yes,25,No,"Calibration Kit For Hach 1720 C/D/E Online Instruments, Full Range, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85566,KIT,8254,"AMCO CLEAR LINEAR CALIBRATION KIT, 0.0/0.2/0.4/0.6/0.8/1.0 NTU",,Yes,Yes,25,No,"Linear Calibration Kit, 0.0/0.2/0.4/0.6/0.8/1.0 NTU, Amco Clear",BOM,AMCO,,No,No,,Not specified,,Yes
85567,KIT,8255,"AMCO CLEAR LINEAR CALIBRATION KIT, 0/2/4/6/8/10 NTU",,Yes,Yes,25,No,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear",BOM,AMCO,,No,No,,Not specified,,Yes
85568,KIT,8256,"AMCO CLEAR LINEAR CALIBRATION KIT, 0/20/40/60/80/100 NTU",,Yes,Yes,25,No,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear",BOM,AMCO,,No,No,,Not specified,,Yes
85569,KIT,8257,"AMCO CLEAR LINEAR CALIBRATION KIT, 0.0/0.1/0.2 NTU",,Yes,Yes,25,No,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear",BOM,AMCO,,No,No,,Not specified,,Yes
85572,KIT,8259,"AMCO CLEAR WAVELENGTH CERTIFICATION KIT, 40 NTU RATIO AND 400 NTU FORMAZIN",,Yes,Yes,25,No,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit",BOM,AMCO,,No,No,,Not specified,,Yes
85574,SS HF,8010,"AMCO CLEAR TURBIDITY STANDARD, 4.0 NTU",,Yes,Yes,25,No,"4.0 NTU, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85579,250 ML,8052,"AMCO CLEAR TURBIDITY STANDARD, 1 NTU for THERMO SCIENTIFIC AQ4500",,Yes,Yes,25,No,"1 NTU For Thermo Scientific AQ 4500, Amco Clear Turbidity Standard",BOM,AMCO,,No,No,,Not specified,,Yes
85581,125 ML,8300,IN-SPEC BACKGROUND SOLUTION,,Yes,No,25,No,"Background Solution, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85582,125 ML,8301,"IN-SPEC UV STANDARD #1, PHOTOMETRIC ACCURACY REFERENCE STANDARD",,Yes,Yes,25,No,"UV Standard #1, Photometric Accuracy Reference Standard, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85583,125 ML,8302,"IN-SPEC UV STANDARD # 2, PHOTOMETRIC ACCURACY REFERENCE STANDARD",,Yes,Yes,25,No,"UV Standard # 2, Photometric Accuracy Reference Standard, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85584,125 ML,8303,"IN-SPEC UV STANDARD # 3, PHOTOMETRIC ACCURACY REFERENCE STANDARD",,Yes,Yes,25,No,"UV Standard # 3, Photometric Accuracy Reference Standard, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85585,125 ML,8304,"IN-SPEC UV STANDARD # 4, PHOTOMETRIC ACCURACY REFERENCE STANDARD",,Yes,Yes,25,No,"UV Standard # 4, Photometric Accuracy Reference Standard, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85586,125 ML,8305,"IN-SPEC UV STANDARD # 5, PHOTOMETRIC ACCURACY REFERENCE STANDARD",,Yes,Yes,25,No,"UV Standard # 5, Photometric Accuracy Reference Standard, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85587,125 ML,8306,"IN-SPEC UV STANDARD # 6, PHOTOMETRIC ACCURACY REFERENCE STANDARD",,Yes,Yes,25,No,"UV Standard # 6, Photometric Accuracy Reference Standard, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85588,125 ML,8307,"IN-SPEC UV STANDARD # 7, PHOTOMETRIC ACCURACY REFERENCE STANDARD",,Yes,Yes,25,No,"UV Standard # 7, Photometric Accuracy Reference Standard, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85589,125 ML,8308,"IN-SPEC UV STANDARD # 8, PHOTOMETRIC ACCURACY REFERENCE STANDARD",,Yes,Yes,25,No,"UV Standard # 8, Photometric Accuracy Reference Standard, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
85590,125 ML,8309,"IN-SPEC UV STANDARD # 20, PHOTOMETRIC ACCURACY REFERENCE STANDARD",,Yes,Yes,25,No,"UV Standard # 20, Photometric Accuracy Reference Standard, In-Spec",BOM,INSPEC,,No,No,,Not specified,,Yes
