Brand,Instrument,GFS Item #,title,Web Description,url
EPA 180.1,EPA 180.1 Design Turbidity Probes.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach 1720 Online Turbidity Meter.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach 1720 Online Turbidity Meter.,8050,"20 NTU, Hach 1720 Online Turbidity Meter, Amco Clear Turbidity Standard",For Hach 1720 Online Turbidity Meter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-20-ntu-for-hach-1720-8050
Hach,Hach 1720 Online Turbidity Meter.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach 1720 Online Turbidity Meter.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach 1720 Online Turbidity Meter.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach 1720 Online Turbidity Meter.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach 1720 Online Turbidity Meter.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach 1720 Online Turbidity Meter.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach 1720C,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach 1720C,8247,"Calibration Kit For Hach 1720 C/D/E Online Instruments, Full Range, Amco Clear Turbidity Kit","Calibration kit containing 0.0 and 20 NTU standards used to calibrate Hach 1720C, 1720D, and 1720E instruments. Available as primary calibration standards and deluxe kits.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hach-1720-c-3-d-3-e-8247
Hach,Hach 1720C,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach 1720C,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach 1720C,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach 1720C,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach 1720C,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach 1720C,8271,"Calibration Kit, Low Range 0/1 NTU For Hach 1720 C/D/E Online Instruments, Amco Clear Turbidity Kit","Calibration kit containing 0.0 and 1.0 NTU standards required to calibrate the Hach 1720C, Hach 1720D and Hach 1720E instruments in the low range. Available as 1L and 1 gallon kits.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hach-1720-c-3-d-3-e-8271
Hach,Hach 1720C,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach 1720C Low Range Process Turbidimeter.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach 1720C Low Range Process Turbidimeter.,8070,"5 NTU, Hach 1720C, Amco Clear Turbidity Standard",For Hach 1720C Low Range Process Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-5-ntu-for-hach-1720c-8070
Hach,Hach 1720C Low Range Process Turbidimeter.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach 1720C Low Range Process Turbidimeter.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach 1720C Low Range Process Turbidimeter.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach 1720C Low Range Process Turbidimeter.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach 1720C Low Range Process Turbidimeter.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach 1720C Low Range Process Turbidimeter.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach 1720D,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach 1720D,8247,"Calibration Kit For Hach 1720 C/D/E Online Instruments, Full Range, Amco Clear Turbidity Kit","Calibration kit containing 0.0 and 20 NTU standards used to calibrate Hach 1720C, 1720D, and 1720E instruments. Available as primary calibration standards and deluxe kits.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hach-1720-c-3-d-3-e-8247
Hach,Hach 1720D,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach 1720D,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach 1720D,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach 1720D,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach 1720D,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach 1720D,8271,"Calibration Kit, Low Range 0/1 NTU For Hach 1720 C/D/E Online Instruments, Amco Clear Turbidity Kit","Calibration kit containing 0.0 and 1.0 NTU standards required to calibrate the Hach 1720C, Hach 1720D and Hach 1720E instruments in the low range. Available as 1L and 1 gallon kits.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hach-1720-c-3-d-3-e-8271
Hach,Hach 1720D,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach 1720E,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach 1720E,8247,"Calibration Kit For Hach 1720 C/D/E Online Instruments, Full Range, Amco Clear Turbidity Kit","Calibration kit containing 0.0 and 20 NTU standards used to calibrate Hach 1720C, 1720D, and 1720E instruments. Available as primary calibration standards and deluxe kits.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hach-1720-c-3-d-3-e-8247
Hach,Hach 1720E,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach 1720E,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach 1720E,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach 1720E,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach 1720E,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach 1720E,8271,"Calibration Kit, Low Range 0/1 NTU For Hach 1720 C/D/E Online Instruments, Amco Clear Turbidity Kit","Calibration kit containing 0.0 and 1.0 NTU standards required to calibrate the Hach 1720C, Hach 1720D and Hach 1720E instruments in the low range. Available as 1L and 1 gallon kits.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hach-1720-c-3-d-3-e-8271
Hach,Hach 1720E,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach 18900 Ratio,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach 18900 Ratio,8039,"180 NTU, Amco Clear Turbidity Standard, For Hach 18900 Instrument",For Hach 18900 Ratio Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-180-ntu-for-hach-189-8039
Hach,Hach 18900 Ratio,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach 18900 Ratio,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach 18900 Ratio,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach 18900 Ratio,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach 18900 Ratio,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach 18900 Ratio,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach 2100 AN IS,8464,"7500 NTU, Hach 2100AN IS, Amco Clear Turbidity Standard",For Hach 2100 AN IS Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-7500-ntu-for-hach-21-8464
Hach,Hach 2100A.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach 2100A.,8208,"Calibration Kit For Monitek Ta1 And Hach 2100A, Amco Clear Turbidity Kit","Primary Calibration kit for Monitek TA1 and Hach 2100A instruments. Includes 250 mL bottles of 1.0, 10, and 100 NTU standards.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-monitek-ta1-and-hac-8208
Hach,Hach 2100A.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach 2100A.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach 2100A.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach 2100A.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach 2100A.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach 2100A.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach 2100AN,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach 2100AN,8032,"Turb Std, 4000 NTU 21Anis","For Hach 2100N, Hach TL2310, Hach TL2360, and Hach 2100AN IS Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-4000-ntu-for-hach-21-8032
Hach,Hach 2100AN,8067,"Turb Std, 1.0 NTU 2100N/A","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-1-0-ntu-for-hach-210-8067
Hach,Hach 2100AN,8098,"0.1 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-0-1-ntu-for-hach-210-8098
Hach,Hach 2100AN,8099,"2.0 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-2-0-ntu-for-hach-210-8099
Hach,Hach 2100AN,8100,"5.0 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-5-0-ntu-for-hach-210-8100
Hach,Hach 2100AN,8106,"0.5 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-0-5-ntu-for-hach-210-8106
Hach,Hach 2100AN,8107,"20 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-20-ntu-for-hach-2100-8107
